#CaseId,R.type,R.c.lat,R.c.lon,R.dir.head,R.dir.speed,R.Box.topleft.lat,R.Box.topleft.lon,R.Box.BottomRight.lat,R.Box.BottomRight.lon,Name,SearchScheme,CategoriesOff,CategoriesOn,SliceSize,ExtendedConfig,Language
1620,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKG,4009,10,,
1621,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AKH,4010,10,,
1622,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AID,5001,10,,
1623,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIC,5002,10,,
1624,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIE,5003,10,,
1625,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFC,5005,10,,
1626,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1627,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABB,6003,10,,
1628,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1629,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABC,6005,10,,
1630,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABD,6006,10,,
1631,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABE,6007,10,,
1632,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABF,6008,10,,
1633,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1634,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABI,6010,10,,
1635,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABME,6011,10,,
1636,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1637,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1638,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ABK,6014,10,,
1639,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1640,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1641,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1642,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1643,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1644,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFA,8006,10,,
1645,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFB,8009,10,,
1646,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFD,8011,10,,
1647,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1648,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALA,9001,10,,
1649,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALB,9003,10,,
1650,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALC,9004,10,,
1651,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALD,9005,10,,
1652,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALE,9006,10,,
1653,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALF,9008,10,,
1654,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALG,9009,10,,
1655,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALH,9010,10,,
1656,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1657,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1658,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1659,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1660,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1661,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIME,10007,10,,
1662,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIF,10009,10,,
1663,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIG,10010,10,,
1664,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AII,10011,10,,
1665,1,40.4404,-79.999,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1666,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1667,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ACA,11002,10,,
1668,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ACB,11003,10,,
1669,1,40.4404,-79.999,,,,,,,,atlasbook-standard,ACD,11005,10,,
1670,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AE,1000,10,,
1671,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1672,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1673,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1674,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1675,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEME,1008,10,,
1676,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AED,1009,10,,
1677,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1678,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1679,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1680,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEF,1014,10,,
1681,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1682,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1683,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1684,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1685,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEG,1020,10,,
1686,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEH,1021,10,,
1687,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEI,1022,10,,
1688,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1689,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1690,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEML,1033,10,,
1691,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1692,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1693,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEK,1028,10,,
1694,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1695,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEL,1031,10,,
1696,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1697,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1698,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1699,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1700,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1701,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1702,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ACC,11004,10,,
1703,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AHA,3001,10,,
1704,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1705,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1706,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AHC,3003,10,,
1707,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AHD,3004,10,,
1708,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKA,4002,10,,
1709,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKB,4003,10,,
1710,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKC,4004,10,,
1711,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1712,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1713,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKE,4007,10,,
1714,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKF,4008,10,,
1715,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKG,4009,10,,
1716,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AKH,4010,10,,
1717,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AID,5001,10,,
1718,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIC,5002,10,,
1719,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIE,5003,10,,
1720,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFC,5005,10,,
1721,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1722,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABB,6003,10,,
1723,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1724,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABC,6005,10,,
1725,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABD,6006,10,,
1726,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABE,6007,10,,
1727,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABF,6008,10,,
1728,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1729,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABI,6010,10,,
1730,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABME,6011,10,,
1731,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1732,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1733,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ABK,6014,10,,
1734,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1735,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1736,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1737,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1738,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1739,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFA,8006,10,,
1740,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFB,8009,10,,
1741,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFD,8011,10,,
1742,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1743,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALA,9001,10,,
1744,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALB,9003,10,,
1745,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALC,9004,10,,
1746,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALD,9005,10,,
1747,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALE,9006,10,,
1748,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALF,9008,10,,
1749,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALG,9009,10,,
1750,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALH,9010,10,,
1751,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1752,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1753,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1754,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1755,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1756,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIME,10007,10,,
1757,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIF,10009,10,,
1758,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIG,10010,10,,
1759,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AII,10011,10,,
1760,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1761,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1762,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ACA,11002,10,,
1763,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ACB,11003,10,,
1764,1,42.3693,-71.1056,,,,,,,,atlasbook-standard,ACD,11005,10,,
1765,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AE,1000,10,,
1766,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1767,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1768,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1769,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1770,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEME,1008,10,,
1771,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AED,1009,10,,
1772,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1773,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1774,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1775,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEF,1014,10,,
1776,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1777,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1778,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1779,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1780,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEG,1020,10,,
1781,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEH,1021,10,,
1782,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEI,1022,10,,
1783,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1784,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1785,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEML,1033,10,,
1786,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1787,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1788,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEK,1028,10,,
1789,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1790,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEL,1031,10,,
1791,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1792,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1793,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1794,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1795,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1796,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1797,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ACC,11004,10,,
1798,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AHA,3001,10,,
1799,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1800,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1801,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AHC,3003,10,,
1802,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AHD,3004,10,,
1803,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKA,4002,10,,
1804,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKB,4003,10,,
1805,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKC,4004,10,,
1806,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1807,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1808,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKE,4007,10,,
1809,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKF,4008,10,,
1810,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKG,4009,10,,
1811,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AKH,4010,10,,
1812,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AID,5001,10,,
1813,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIC,5002,10,,
1814,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIE,5003,10,,
1815,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFC,5005,10,,
1816,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1817,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABB,6003,10,,
1818,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1819,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABC,6005,10,,
1820,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABD,6006,10,,
1821,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABE,6007,10,,
1822,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABF,6008,10,,
1823,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1824,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABI,6010,10,,
1825,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABME,6011,10,,
1826,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1827,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1828,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ABK,6014,10,,
1829,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1830,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1831,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1832,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1833,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1834,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFA,8006,10,,
1835,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFB,8009,10,,
1836,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFD,8011,10,,
1837,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1838,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALA,9001,10,,
1839,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALB,9003,10,,
1840,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALC,9004,10,,
1841,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALD,9005,10,,
1842,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALE,9006,10,,
1843,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALF,9008,10,,
1844,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALG,9009,10,,
1845,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALH,9010,10,,
1846,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1847,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1848,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1849,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1850,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1851,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIME,10007,10,,
1852,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIF,10009,10,,
1853,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIG,10010,10,,
1854,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AII,10011,10,,
1855,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1856,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1857,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ACA,11002,10,,
1858,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ACB,11003,10,,
1859,1,38.9183,-77.0468,,,,,,,,atlasbook-standard,ACD,11005,10,,
1860,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AE,1000,10,,
1861,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1862,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1863,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1864,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1865,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEME,1008,10,,
1866,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AED,1009,10,,
1867,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1868,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1869,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1870,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEF,1014,10,,
1871,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1872,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYF,1016,10,,
1873,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1874,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1875,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEG,1020,10,,
1876,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEH,1021,10,,
1877,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEI,1022,10,,
1878,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1879,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1880,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEML,1033,10,,
1881,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1882,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1883,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEK,1028,10,,
1884,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1885,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEL,1031,10,,
1886,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1887,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1888,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1889,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1890,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1891,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1892,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ACC,11004,10,,
1893,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AHA,3001,10,,
1894,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1895,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1896,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AHC,3003,10,,
1897,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AHD,3004,10,,
1898,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKA,4002,10,,
1899,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKB,4003,10,,
1900,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKC,4004,10,,
1901,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1902,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1903,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKE,4007,10,,
1904,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKF,4008,10,,
1905,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKG,4009,10,,
1906,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AKH,4010,10,,
1907,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AID,5001,10,,
1908,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIC,5002,10,,
1909,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIE,5003,10,,
1910,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFC,5005,10,,
1911,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABMA,6001,10,,
1912,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABB,6003,10,,
1913,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABMC,6004,10,,
1914,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABC,6005,10,,
1915,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABD,6006,10,,
1916,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABE,6007,10,,
1917,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABF,6008,10,,
1918,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABMD,6009,10,,
1919,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABI,6010,10,,
1920,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABME,6011,10,,
1921,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABMF,6012,10,,
1922,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABJ,6013,10,,
1923,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ABK,6014,10,,
1924,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AAMA,7001,10,,
1925,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AAMB,7002,10,,
1926,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AAMC,7003,10,,
1927,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFMA,8004,10,,
1928,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFMB,8005,10,,
1929,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFA,8006,10,,
1930,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFB,8009,10,,
1931,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFD,8011,10,,
1932,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AFMC,8012,10,,
1933,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALA,9001,10,,
1934,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALB,9003,10,,
1935,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALC,9004,10,,
1936,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALD,9005,10,,
1937,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALE,9006,10,,
1938,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALF,9008,10,,
1939,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALG,9009,10,,
